Standard & Poors 500 Index,Last: 3856.28,Change:  1.85,,,,,,,,,,,,,,,,,,,
"Date: July 12, 2022, 11:55 AM EDT",Bid: 3855.3701,Ask: 3857.1599,Size: 1*1,Volume: 0,,,,,,,,,,,,,,,,,
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Dec 30 2022,SPXW221230C01800000,0,0,2048.3,2066.4,0,0.5179,0.9877,0,0,1800,SPXW221230P01800000,9.3,0,7,7.3,0,0.5484,-0.0129,0,309
Fri Dec 30 2022,SPXW221230C01900000,0,0,1951.1,1972.1,0,0.5195,0.985,0,0,1900,SPXW221230P01900000,8.54,-0.16,8.4,8.7,2,0.5278,-0.0157,0,454
Fri Dec 30 2022,SPXW221230C02000000,1812.59,0,1854,1872.1,0,0.4868,0.9817,0,7,2000,SPXW221230P02000000,10.16,0,9.9,10.3,0,0.5072,-0.0189,0,403
Fri Dec 30 2022,SPXW221230C02100000,0,0,1759,1776.3,0,0.4819,0.978,0,0,2100,SPXW221230P02100000,11.81,-0.34,11.7,12.1,8,0.4874,-0.0226,0,227
Fri Dec 30 2022,SPXW221230C02200000,0,0,1660.6,1681.6,0,0.4634,0.9736,0,0,2200,SPXW221230P02200000,14.2,-0.15,13.7,14.1,2,0.4677,-0.027,0,149
Fri Dec 30 2022,SPXW221230C02300000,0,0,1564.3,1585.3,0,0.4451,0.9685,0.0001,3,2300,SPXW221230P02300000,15.9,0,16.1,16.5,0,0.4492,-0.0321,0.0001,559
Fri Dec 30 2022,SPXW221230C02350000,0,0,1516.3,1537.3,0,0.4362,0.9656,0.0001,0,2350,SPXW221230P02350000,17.8,0,17.4,17.8,0,0.4399,-0.035,0.0001,4
Fri Dec 30 2022,SPXW221230C02400000,0,0,1468.4,1489.4,0,0.4275,0.9625,0.0001,0,2400,SPXW221230P02400000,19.3,-0.4,18.8,19.2,6,0.4308,-0.0381,0.0001,197
Fri Dec 30 2022,SPXW221230C02450000,0,0,1426.8,1436.2,0,0.4209,0.959,0.0001,0,2450,SPXW221230P02450000,20.69,0,20.3,20.7,0,0.4217,-0.0416,0.0001,5
Fri Dec 30 2022,SPXW221230C02500000,1439.75,0,1379.2,1388.6,0,0.4123,0.9553,0.0001,5,2500,SPXW221230P02500000,23.25,0.2,22,22.4,9,0.4131,-0.0453,0.0001,480
Fri Dec 30 2022,SPXW221230C02550000,0,0,1331.8,1341.1,0,0.4038,0.9512,0.0001,0,2550,SPXW221230P02550000,24.45,0,23.8,24.2,0,0.4044,-0.0494,0.0001,52
Fri Dec 30 2022,SPXW221230C02600000,1344.75,0,1284.5,1293.6,0,0.3952,0.9467,0.0001,25,2600,SPXW221230P02600000,26.9,0,25.8,26.2,0,0.3961,-0.0539,0.0001,194
Fri Dec 30 2022,SPXW221230C02650000,0,0,1237.4,1246.3,0,0.3871,0.9418,0.0001,0,2650,SPXW221230P02650000,26.69,0,27.9,28.4,0,0.3878,-0.0588,0.0001,22
Fri Dec 30 2022,SPXW221230C02700000,0,0,1190.6,1199.3,0,0.3793,0.9363,0.0001,0,2700,SPXW221230P02700000,31.52,0,30.4,30.8,0,0.38,-0.0643,0.0001,394
Fri Dec 30 2022,SPXW221230C02750000,0,0,1144.1,1152.5,0,0.3715,0.9304,0.0001,0,2750,SPXW221230P02750000,34.6,0,33,33.5,0,0.3723,-0.0703,0.0001,71
Fri Dec 30 2022,SPXW221230C02800000,1103.14,0,1097.8,1106.1,0,0.3642,0.9238,0.0001,1,2800,SPXW221230P02800000,35.92,-1.73,36,36.5,14,0.3649,-0.0768,0.0001,335
Fri Dec 30 2022,SPXW221230C02850000,0,0,1051.8,1059.9,0,0.357,0.9165,0.0002,0,2850,SPXW221230P02850000,36.76,0,39.2,39.8,0,0.3577,-0.0841,0.0002,167
Fri Dec 30 2022,SPXW221230C02875000,0,0,1029.1,1037.2,0,0.3537,0.9126,0.0002,0,2875,SPXW221230P02875000,0,0,41,41.6,0,0.3542,-0.088,0.0002,60
Fri Dec 30 2022,SPXW221230C02900000,880.16,0,1006.2,1014.4,0,0.3504,0.9086,0.0002,1,2900,SPXW221230P02900000,41.48,0,42.8,43.4,0,0.3507,-0.092,0.0002,4181
Fri Dec 30 2022,SPXW221230C02925000,0,0,983.6,991.8,0,0.3471,0.9043,0.0002,0,2925,SPXW221230P02925000,43.6,0,44.8,45.4,0,0.3473,-0.0963,0.0002,6
Fri Dec 30 2022,SPXW221230C02950000,0,0,961.1,968.8,0,0.3434,0.8998,0.0002,0,2950,SPXW221230P02950000,48.32,0,46.9,47.5,0,0.344,-0.1008,0.0002,544
Fri Dec 30 2022,SPXW221230C02975000,0,0,938.6,946.5,0,0.3404,0.8952,0.0002,0,2975,SPXW221230P02975000,61.77,0,49,49.6,0,0.3406,-0.1054,0.0002,167
Fri Dec 30 2022,SPXW221230C03000000,952.4,0,916.2,924.1,0,0.3372,0.8903,0.0002,15,3000,SPXW221230P03000000,53.13,0,51.3,51.9,0,0.3373,-0.1103,0.0002,1536
Fri Dec 30 2022,SPXW221230C03025000,0,0,894.1,901.6,0,0.3339,0.8852,0.0002,0,3025,SPXW221230P03025000,55.87,0,53.7,54.3,0,0.3341,-0.1154,0.0002,476
Fri Dec 30 2022,SPXW221230C03050000,0,0,872,879.8,0,0.3311,0.8798,0.0002,0,3050,SPXW221230P03050000,58.42,0,56.3,56.8,0,0.331,-0.1208,0.0002,728
Fri Dec 30 2022,SPXW221230C03060000,0,0,863.3,870.6,0,0.3295,0.8776,0.0002,0,3060,SPXW221230P03060000,0,0,57.3,57.9,0,0.3297,-0.123,0.0002,0
Fri Dec 30 2022,SPXW221230C03070000,0,0,854.6,861.8,0,0.3284,0.8754,0.0002,0,3070,SPXW221230P03070000,0,0,58.4,59,0,0.3285,-0.1252,0.0002,0
Fri Dec 30 2022,SPXW221230C03075000,0,0,850.2,857.4,0,0.3277,0.8742,0.0002,0,3075,SPXW221230P03075000,56.97,0,59,59.5,0,0.3278,-0.1264,0.0002,30
Fri Dec 30 2022,SPXW221230C03080000,0,0,845.8,853,0,0.3271,0.8731,0.0002,0,3080,SPXW221230P03080000,0,0,59.4,60.1,0,0.3273,-0.1275,0.0002,0
Fri Dec 30 2022,SPXW221230C03090000,0,0,837,844.3,0,0.3259,0.8708,0.0002,0,3090,SPXW221230P03090000,0,0,60.6,61.2,0,0.326,-0.1298,0.0002,0
Fri Dec 30 2022,SPXW221230C03100000,883,0,828.4,835.5,0,0.3247,0.8684,0.0002,117,3100,SPXW221230P03100000,59.57,0,61.8,62.3,0,0.3248,-0.1322,0.0002,278
Fri Dec 30 2022,SPXW221230C03110000,0,0,819.7,826.8,0,0.3235,0.866,0.0002,0,3110,SPXW221230P03110000,64.4,0,62.9,63.5,0,0.3236,-0.1346,0.0002,12
Fri Dec 30 2022,SPXW221230C03120000,0,0,811,818.1,0,0.3223,0.8635,0.0003,0,3120,SPXW221230P03120000,62.03,0,64.1,64.7,0,0.3225,-0.1371,0.0003,1
Fri Dec 30 2022,SPXW221230C03125000,0,0,806.7,814.1,0,0.3221,0.8623,0.0003,0,3125,SPXW221230P03125000,63.12,0,64.7,65.3,0,0.3219,-0.1383,0.0003,194
Fri Dec 30 2022,SPXW221230C03130000,0,0,802.4,809.7,0,0.3214,0.861,0.0003,0,3130,SPXW221230P03130000,63.48,0,65.3,65.9,0,0.3213,-0.1396,0.0003,3
Fri Dec 30 2022,SPXW221230C03140000,0,0,793.8,801,0,0.3202,0.8585,0.0003,0,3140,SPXW221230P03140000,66.33,0,66.5,67.1,0,0.32,-0.1421,0.0003,7
Fri Dec 30 2022,SPXW221230C03150000,0,0,785.2,792.5,0,0.3191,0.8559,0.0003,1,3150,SPXW221230P03150000,69.03,-1.17,67.8,68.4,2,0.3188,-0.1447,0.0003,1457
Fri Dec 30 2022,SPXW221230C03160000,0,0,776.6,783.9,0,0.318,0.8533,0.0003,0,3160,SPXW221230P03160000,72.12,0,69.1,69.7,0,0.3177,-0.1473,0.0003,16
Fri Dec 30 2022,SPXW221230C03170000,0,0,768.1,775.2,0,0.3166,0.8507,0.0003,0,3170,SPXW221230P03170000,69.59,0,70.4,71,0,0.3165,-0.1499,0.0003,8
Fri Dec 30 2022,SPXW221230C03175000,0,0,763.8,770.7,0,0.316,0.8493,0.0003,0,3175,SPXW221230P03175000,72.2,0,71.1,71.7,0,0.316,-0.1513,0.0003,210
Fri Dec 30 2022,SPXW221230C03180000,0,0,759.6,766.6,0,0.3155,0.848,0.0003,0,3180,SPXW221230P03180000,0,0,71.7,72.3,0,0.3154,-0.1526,0.0003,0
Fri Dec 30 2022,SPXW221230C03190000,0,0,751.1,757.9,0,0.3143,0.8452,0.0003,0,3190,SPXW221230P03190000,75.2,0,73.1,73.7,0,0.3142,-0.1554,0.0003,33
Fri Dec 30 2022,SPXW221230C03200000,796,0,742.6,749.4,0,0.3131,0.8424,0.0003,118,3200,SPXW221230P03200000,74.23,-2.77,74.5,75.1,2016,0.3131,-0.1582,0.0003,6363
Fri Dec 30 2022,SPXW221230C03210000,0,0,734.3,741.1,0,0.3121,0.8396,0.0003,0,3210,SPXW221230P03210000,78.5,0,75.9,76.5,0,0.312,-0.161,0.0003,30
Fri Dec 30 2022,SPXW221230C03220000,0,0,725.9,732.7,0,0.311,0.8367,0.0003,0,3220,SPXW221230P03220000,74.6,0,77.3,77.9,0,0.3108,-0.1639,0.0003,3
Fri Dec 30 2022,SPXW221230C03225000,0,0,721.7,728.5,0,0.3105,0.8353,0.0003,0,3225,SPXW221230P03225000,79.4,0,78,78.7,0,0.3103,-0.1653,0.0003,76
Fri Dec 30 2022,SPXW221230C03230000,0,0,717.5,724.3,0,0.31,0.8338,0.0003,0,3230,SPXW221230P03230000,73.72,0,78.8,79.4,0,0.3097,-0.1668,0.0003,0
Fri Dec 30 2022,SPXW221230C03240000,0,0,709.1,716.1,0,0.3089,0.8308,0.0003,0,3240,SPXW221230P03240000,0,0,80.3,80.9,0,0.3085,-0.1698,0.0003,0
Fri Dec 30 2022,SPXW221230C03250000,0,0,700.8,707.6,0,0.3078,0.8278,0.0003,0,3250,SPXW221230P03250000,80.97,-3.53,81.8,82.4,24,0.3075,-0.1728,0.0003,523
Fri Dec 30 2022,SPXW221230C03260000,0,0,692.5,699.4,0,0.3066,0.8247,0.0003,0,3260,SPXW221230P03260000,77.87,0,83.3,84,0,0.3064,-0.1759,0.0003,4
Fri Dec 30 2022,SPXW221230C03270000,0,0,684.3,691.1,0,0.3056,0.8216,0.0003,0,3270,SPXW221230P03270000,82.65,0,84.9,85.6,0,0.3053,-0.179,0.0003,2
Fri Dec 30 2022,SPXW221230C03275000,566.6,0,680.2,686.8,0,0.305,0.82,0.0003,1,3275,SPXW221230P03275000,87.15,0,85.7,86.4,0,0.3047,-0.1805,0.0003,295
Fri Dec 30 2022,SPXW221230C03280000,0,0,676,682.7,0,0.3044,0.8185,0.0003,0,3280,SPXW221230P03280000,0,0,86.5,87.2,0,0.3042,-0.1821,0.0003,0
Fri Dec 30 2022,SPXW221230C03290000,0,0,667.9,674.4,0,0.3034,0.8152,0.0003,0,3290,SPXW221230P03290000,87.7,-3.3,88.2,88.8,29,0.3031,-0.1853,0.0003,3
Fri Dec 30 2022,SPXW221230C03300000,653.3,0,659.7,666.3,0,0.3024,0.812,0.0003,0,3300,SPXW221230P03300000,89.3,-3.4,89.8,90.5,416,0.302,-0.1886,0.0003,4386
Fri Dec 30 2022,SPXW221230C03310000,0,0,651.6,658,0,0.3012,0.8087,0.0003,0,3310,SPXW221230P03310000,91.1,-3.3,91.5,92.2,19,0.3009,-0.1919,0.0003,3
Fri Dec 30 2022,SPXW221230C03320000,0,0,643.5,649.9,0,0.3001,0.8054,0.0004,0,3320,SPXW221230P03320000,0,0,93.2,93.9,0,0.2998,-0.1953,0.0004,0
Fri Dec 30 2022,SPXW221230C03325000,0,0,639.4,645.8,0,0.2996,0.8036,0.0004,0,3325,SPXW221230P03325000,86.9,0,94.1,94.8,0,0.2993,-0.1969,0.0004,219
Fri Dec 30 2022,SPXW221230C03330000,0,0,635.4,641.8,0,0.2991,0.802,0.0004,0,3330,SPXW221230P03330000,92.42,0,95,95.7,0,0.2988,-0.1987,0.0004,4
Fri Dec 30 2022,SPXW221230C03340000,0,0,627.4,633.7,0,0.298,0.7985,0.0004,0,3340,SPXW221230P03340000,0,0,96.8,97.5,0,0.2977,-0.2021,0.0004,0
Fri Dec 30 2022,SPXW221230C03350000,0,0,619.4,625.6,0,0.2969,0.795,0.0004,1,3350,SPXW221230P03350000,101.02,0,98.6,99.3,0,0.2966,-0.2056,0.0004,3379
Fri Dec 30 2022,SPXW221230C03360000,0,0,611.4,617.6,0,0.2959,0.7914,0.0004,0,3360,SPXW221230P03360000,110.7,0,100.5,101.2,0,0.2956,-0.2092,0.0004,16
Fri Dec 30 2022,SPXW221230C03365000,0,0,607.4,613.6,0,0.2954,0.7896,0.0004,0,3365,SPXW221230P03365000,107.82,0,101.4,102.1,0,0.295,-0.211,0.0004,4
Fri Dec 30 2022,SPXW221230C03370000,0,0,603.4,609.7,0,0.2949,0.7879,0.0004,0,3370,SPXW221230P03370000,0,0,102.3,103.1,0,0.2945,-0.2128,0.0004,0
Fri Dec 30 2022,SPXW221230C03375000,583.36,0,599.5,605.7,0,0.2943,0.786,0.0004,2,3375,SPXW221230P03375000,109.77,0,103.3,104,0,0.2939,-0.2146,0.0004,298
Fri Dec 30 2022,SPXW221230C03380000,0,0,595.5,601.7,0,0.2937,0.7842,0.0004,0,3380,SPXW221230P03380000,0,0,104.3,105,0,0.2934,-0.2164,0.0004,0
Fri Dec 30 2022,SPXW221230C03385000,0,0,591.5,597.7,0,0.2932,0.7824,0.0004,0,3385,SPXW221230P03385000,111.05,0,105.2,106,0,0.2929,-0.2182,0.0004,4
Fri Dec 30 2022,SPXW221230C03390000,0,0,587.6,593.7,0,0.2927,0.7805,0.0004,0,3390,SPXW221230P03390000,101.3,0,106.2,107,0,0.2924,-0.2201,0.0004,6
Fri Dec 30 2022,SPXW221230C03395000,0,0,583.7,589.8,0,0.2922,0.7786,0.0004,0,3395,SPXW221230P03395000,0,0,107.2,108,0,0.2918,-0.222,0.0004,0
Fri Dec 30 2022,SPXW221230C03400000,571.07,0,579.8,585.8,0,0.2918,0.7767,0.0004,4,3400,SPXW221230P03400000,109,-2.45,108.2,108.9,4022,0.2912,-0.2239,0.0004,25312
Fri Dec 30 2022,SPXW221230C03405000,0,0,575.8,581.9,0,0.2911,0.7748,0.0004,0,3405,SPXW221230P03405000,0,0,109.2,110,0,0.2908,-0.2258,0.0004,0
Fri Dec 30 2022,SPXW221230C03410000,0,0,572,578,0,0.2905,0.7729,0.0004,0,3410,SPXW221230P03410000,124.55,0,110.2,111,0,0.2902,-0.2277,0.0004,1
Fri Dec 30 2022,SPXW221230C03415000,0,0,568,574.1,0,0.2902,0.771,0.0004,0,3415,SPXW221230P03415000,0,0,111.2,112,0,0.2897,-0.2296,0.0004,0
Fri Dec 30 2022,SPXW221230C03420000,0,0,564.2,570.2,0,0.2896,0.7691,0.0004,0,3420,SPXW221230P03420000,0,0,112.2,113,0,0.2892,-0.2315,0.0004,0
Fri Dec 30 2022,SPXW221230C03425000,511.05,0,560.3,566.2,0,0.2891,0.7671,0.0004,1,3425,SPXW221230P03425000,115.46,-1.24,113.3,114.1,1,0.2887,-0.2335,0.0004,497
Fri Dec 30 2022,SPXW221230C03430000,0,0,556.5,562.4,0,0.2885,0.7652,0.0004,0,3430,SPXW221230P03430000,0,0,114.3,115.1,0,0.2881,-0.2354,0.0004,0
Fri Dec 30 2022,SPXW221230C03435000,0,0,552.6,558.2,0,0.2879,0.7632,0.0004,0,3435,SPXW221230P03435000,0,0,115.4,116.2,0,0.2877,-0.2374,0.0004,0
Fri Dec 30 2022,SPXW221230C03440000,0,0,548.8,554.3,0,0.2873,0.7612,0.0004,0,3440,SPXW221230P03440000,0,0,116.4,117.3,0,0.2871,-0.2394,0.0004,0
Fri Dec 30 2022,SPXW221230C03445000,0,0,544.9,550.5,0,0.2868,0.7592,0.0004,0,3445,SPXW221230P03445000,0,0,117.5,118.4,0,0.2866,-0.2414,0.0004,0
Fri Dec 30 2022,SPXW221230C03450000,500.68,0,541,546.7,0,0.2864,0.7572,0.0004,35,3450,SPXW221230P03450000,121.23,0,118.6,119.5,0,0.2861,-0.2434,0.0004,3503
Fri Dec 30 2022,SPXW221230C03455000,0,0,537.3,542.9,0,0.2858,0.7552,0.0004,0,3455,SPXW221230P03455000,124.25,0,119.7,120.6,0,0.2856,-0.2454,0.0004,23
Fri Dec 30 2022,SPXW221230C03460000,0,0,533.5,539.2,0,0.2852,0.7531,0.0004,0,3460,SPXW221230P03460000,123.65,0,120.8,121.7,0,0.2851,-0.2475,0.0004,2
Fri Dec 30 2022,SPXW221230C03465000,0,0,529.6,535.2,0,0.2847,0.7511,0.0004,0,3465,SPXW221230P03465000,0,0,121.9,122.8,0,0.2845,-0.2495,0.0004,0
Fri Dec 30 2022,SPXW221230C03470000,0,0,525.8,531.4,0,0.2843,0.749,0.0004,0,3470,SPXW221230P03470000,121.48,0,123,123.9,0,0.284,-0.2516,0.0004,4
Fri Dec 30 2022,SPXW221230C03475000,475.62,0,522.1,527.5,0,0.2837,0.747,0.0004,3,3475,SPXW221230P03475000,125.85,0,124.1,125,0,0.2835,-0.2536,0.0004,112
Fri Dec 30 2022,SPXW221230C03480000,0,0,518.3,523.7,0,0.2831,0.7449,0.0004,0,3480,SPXW221230P03480000,121.7,0,125.3,126.2,0,0.283,-0.2557,0.0004,7
Fri Dec 30 2022,SPXW221230C03485000,0,0,514.5,519.9,0,0.2827,0.7428,0.0004,0,3485,SPXW221230P03485000,121.32,0,126.4,127.3,0,0.2824,-0.2578,0.0004,2
Fri Dec 30 2022,SPXW221230C03490000,0,0,510.8,516.2,0,0.2822,0.7406,0.0004,0,3490,SPXW221230P03490000,130.1,0,127.6,128.5,0,0.2819,-0.26,0.0004,5
Fri Dec 30 2022,SPXW221230C03495000,0,0,507,512.5,0,0.2817,0.7385,0.0004,0,3495,SPXW221230P03495000,123.73,0,128.7,129.7,0,0.2814,-0.2621,0.0004,2
Fri Dec 30 2022,SPXW221230C03500000,453.8,0,503.3,508.6,0,0.2811,0.7364,0.0004,6,3500,SPXW221230P03500000,131.92,-1.78,129.9,130.8,1,0.2809,-0.2642,0.0004,2145
Fri Dec 30 2022,SPXW221230C03505000,0,0,499.6,504.9,0,0.2807,0.7342,0.0004,0,3505,SPXW221230P03505000,125.54,0,131.1,132,0,0.2804,-0.2664,0.0004,5
Fri Dec 30 2022,SPXW221230C03510000,0,0,495.8,501.1,0,0.28,0.732,0.0004,0,3510,SPXW221230P03510000,0,0,132.3,133.2,0,0.2799,-0.2686,0.0004,0
Fri Dec 30 2022,SPXW221230C03515000,0,0,492.1,497.4,0,0.2795,0.7299,0.0004,0,3515,SPXW221230P03515000,0,0,133.5,134.4,0,0.2793,-0.2707,0.0004,0
Fri Dec 30 2022,SPXW221230C03520000,0,0,488.4,493.7,0,0.2791,0.7277,0.0004,0,3520,SPXW221230P03520000,136.2,0,134.7,135.6,0,0.2788,-0.2729,0.0004,6
Fri Dec 30 2022,SPXW221230C03525000,744.81,0,484.7,490,0,0.2785,0.7255,0.0005,1,3525,SPXW221230P03525000,124.72,0,135.9,136.9,0,0.2783,-0.2752,0.0005,179
Fri Dec 30 2022,SPXW221230C03530000,0,0,481.1,486.3,0,0.2781,0.7232,0.0005,0,3530,SPXW221230P03530000,140.1,0,137.1,138.1,0,0.2777,-0.2774,0.0005,6
Fri Dec 30 2022,SPXW221230C03535000,0,0,477.3,482.6,0,0.2775,0.721,0.0005,0,3535,SPXW221230P03535000,0,0,138.4,139.3,0,0.2772,-0.2796,0.0005,0
Fri Dec 30 2022,SPXW221230C03540000,0,0,473.5,478.9,0,0.277,0.7187,0.0005,0,3540,SPXW221230P03540000,132.71,0,139.6,140.6,0,0.2767,-0.2819,0.0005,2
Fri Dec 30 2022,SPXW221230C03545000,0,0,470.1,475.2,0,0.2764,0.7165,0.0005,0,3545,SPXW221230P03545000,133.63,0,140.9,141.9,0,0.2762,-0.2841,0.0005,2
Fri Dec 30 2022,SPXW221230C03550000,409,0,466.4,471.5,0,0.276,0.7142,0.0005,70,3550,SPXW221230P03550000,143.7,0,142.1,143.1,0,0.2756,-0.2864,0.0005,147
Fri Dec 30 2022,SPXW221230C03555000,0,0,462.8,467.9,0,0.2754,0.7119,0.0005,0,3555,SPXW221230P03555000,0,0,143.5,144.4,0,0.2751,-0.2887,0.0005,0
Fri Dec 30 2022,SPXW221230C03560000,0,0,459.2,464.3,0,0.2748,0.7096,0.0005,0,3560,SPXW221230P03560000,138.24,0,144.7,145.7,0,0.2746,-0.291,0.0005,24
Fri Dec 30 2022,SPXW221230C03565000,0,0,455.5,460.6,0,0.2744,0.7073,0.0005,0,3565,SPXW221230P03565000,139.03,0,146.1,147,0,0.2741,-0.2933,0.0005,2
Fri Dec 30 2022,SPXW221230C03570000,0,0,451.9,457,0,0.2739,0.705,0.0005,0,3570,SPXW221230P03570000,139.58,0,147.3,148.3,0,0.2735,-0.2956,0.0005,2
Fri Dec 30 2022,SPXW221230C03575000,399.9,0,448.3,453.5,0,0.2733,0.7026,0.0005,11,3575,SPXW221230P03575000,151,0,148.7,149.6,0,0.273,-0.298,0.0005,174
Fri Dec 30 2022,SPXW221230C03580000,0,0,444.7,449.8,0,0.2729,0.7003,0.0005,0,3580,SPXW221230P03580000,138.37,0,150,151,0,0.2725,-0.3003,0.0005,1
Fri Dec 30 2022,SPXW221230C03585000,0,0,441.1,446.2,0,0.2724,0.6979,0.0005,0,3585,SPXW221230P03585000,0,0,151.3,152.3,0,0.272,-0.3027,0.0005,0
Fri Dec 30 2022,SPXW221230C03590000,0,0,437.6,442.6,0,0.2719,0.6955,0.0005,0,3590,SPXW221230P03590000,194.5,0,152.7,153.7,0,0.2715,-0.3051,0.0005,20
Fri Dec 30 2022,SPXW221230C03595000,0,0,434,439,0,0.2714,0.6931,0.0005,0,3595,SPXW221230P03595000,149.7,0,154.1,155,0,0.2709,-0.3075,0.0005,1
Fri Dec 30 2022,SPXW221230C03600000,417.16,0,430.5,435.5,0,0.2708,0.6907,0.0005,95,3600,SPXW221230P03600000,151.48,0,155.4,156.4,0,0.2704,-0.3099,0.0005,7790
Fri Dec 30 2022,SPXW221230C03605000,0,0,427,431.9,0,0.2703,0.6883,0.0005,0,3605,SPXW221230P03605000,151.32,0,156.8,157.8,0,0.2699,-0.3123,0.0005,21
Fri Dec 30 2022,SPXW221230C03610000,0,0,423.4,428.3,0,0.2698,0.6858,0.0005,0,3610,SPXW221230P03610000,152.6,0,158.2,159.2,0,0.2693,-0.3148,0.0005,11
Fri Dec 30 2022,SPXW221230C03615000,0,0,419.9,424.8,0,0.2693,0.6834,0.0005,0,3615,SPXW221230P03615000,154.08,0,159.6,160.6,0,0.2688,-0.3172,0.0005,11
Fri Dec 30 2022,SPXW221230C03620000,0,0,417.9,419.4,0,0.2685,0.6809,0.0005,0,3620,SPXW221230P03620000,0,0,161,162,0,0.2683,-0.3197,0.0005,0
Fri Dec 30 2022,SPXW221230C03625000,409,-4,414.4,415.6,4,0.2678,0.6784,0.0005,138,3625,SPXW221230P03625000,153.15,0,162.4,163.4,0,0.2678,-0.3222,0.0005,237
Fri Dec 30 2022,SPXW221230C03630000,410.04,0.54,410.9,412.1,18,0.2675,0.6759,0.0005,0,3630,SPXW221230P03630000,0,0,163.8,164.8,0,0.2672,-0.3247,0.0005,0
Fri Dec 30 2022,SPXW221230C03635000,406.29,0.19,407.4,408.6,8,0.2669,0.6734,0.0005,0,3635,SPXW221230P03635000,0,0,165.3,166.3,0,0.2667,-0.3272,0.0005,0
Fri Dec 30 2022,SPXW221230C03640000,402.22,-0.38,403.9,405.3,2,0.2663,0.6709,0.0005,1,3640,SPXW221230P03640000,159.86,0,166.7,167.7,0,0.2662,-0.3297,0.0005,1
Fri Dec 30 2022,SPXW221230C03645000,400.27,1.07,400.5,401.8,18,0.2658,0.6684,0.0005,0,3645,SPXW221230P03645000,0,0,168.2,169.2,0,0.2657,-0.3322,0.0005,0
Fri Dec 30 2022,SPXW221230C03650000,404.44,8.79,397,398.2,2,0.2652,0.6658,0.0005,171,3650,SPXW221230P03650000,162.89,0,169.5,170.7,0,0.2651,-0.3348,0.0005,1525
Fri Dec 30 2022,SPXW221230C03655000,0,0,393.6,394.9,0,0.2647,0.6633,0.0005,0,3655,SPXW221230P03655000,0,0,171.2,172.2,0,0.2645,-0.3373,0.0005,0
Fri Dec 30 2022,SPXW221230C03660000,370.88,0,390.1,391.6,0,0.2642,0.6607,0.0005,50,3660,SPXW221230P03660000,0,0,172.7,173.7,0,0.264,-0.3399,0.0005,0
Fri Dec 30 2022,SPXW221230C03665000,0,0,386.7,387.9,0,0.2636,0.6581,0.0005,0,3665,SPXW221230P03665000,219.46,0,174.2,175.2,0,0.2635,-0.3425,0.0005,1
Fri Dec 30 2022,SPXW221230C03670000,0,0,383.3,384.4,0,0.2631,0.6555,0.0005,0,3670,SPXW221230P03670000,0,0,175.7,176.7,0,0.263,-0.3451,0.0005,0
Fri Dec 30 2022,SPXW221230C03675000,381.06,0,379.9,381.2,0,0.2625,0.6529,0.0005,29,3675,SPXW221230P03675000,174.93,-6.87,177.2,178.2,48,0.2625,-0.3477,0.0005,1495
Fri Dec 30 2022,SPXW221230C03680000,0,0,376.5,377.7,0,0.262,0.6502,0.0005,0,3680,SPXW221230P03680000,0,0,178.7,179.8,0,0.2619,-0.3504,0.0005,0
Fri Dec 30 2022,SPXW221230C03685000,0,0,373.1,374.3,0,0.2615,0.6476,0.0005,0,3685,SPXW221230P03685000,0,0,180.3,181.3,0,0.2614,-0.353,0.0005,0
Fri Dec 30 2022,SPXW221230C03690000,366.76,0,369.7,371.1,0,0.261,0.6449,0.0005,264,3690,SPXW221230P03690000,171.9,0,181.8,182.9,0,0.2608,-0.3557,0.0005,4
Fri Dec 30 2022,SPXW221230C03695000,0,0,366.4,367.7,0,0.2604,0.6423,0.0006,0,3695,SPXW221230P03695000,173.35,0,183.4,184.4,0,0.2603,-0.3583,0.0006,0
Fri Dec 30 2022,SPXW221230C03700000,365.11,0,363,364.5,0,0.2599,0.6396,0.0006,624,3700,SPXW221230P03700000,187.2,0,185,186,0,0.2598,-0.361,0.0006,6186
Fri Dec 30 2022,SPXW221230C03705000,0,0,359.7,360.9,0,0.2593,0.6369,0.0006,0,3705,SPXW221230P03705000,194.84,3.54,186.6,187.6,3,0.2592,-0.3637,0.0006,0
Fri Dec 30 2022,SPXW221230C03710000,377.03,0,356.4,357.7,0,0.2588,0.6342,0.0006,2,3710,SPXW221230P03710000,0,0,188.2,189.2,0,0.2587,-0.3664,0.0006,0
Fri Dec 30 2022,SPXW221230C03715000,0,0,353,354.4,0,0.2583,0.6314,0.0006,0,3715,SPXW221230P03715000,0,0,189.8,190.8,0,0.2581,-0.3692,0.0006,0
Fri Dec 30 2022,SPXW221230C03720000,377.23,0,349.7,351.1,0,0.2577,0.6287,0.0006,1,3720,SPXW221230P03720000,208.07,0,191.4,192.5,0,0.2576,-0.3719,0.0006,1
Fri Dec 30 2022,SPXW221230C03725000,349.63,0,346.5,347.8,0,0.2572,0.626,0.0006,122,3725,SPXW221230P03725000,194.61,0,193.1,194.1,0,0.2571,-0.3746,0.0006,113
Fri Dec 30 2022,SPXW221230C03730000,370.06,0,343.2,344.5,0,0.2566,0.6232,0.0006,2,3730,SPXW221230P03730000,0,0,194.7,195.8,0,0.2565,-0.3774,0.0006,0
